$0;1498244350532591350;1.10;KIEKER-SINGLETON;879bd494f152;1;false;0;NANOSECONDS;1
$1;1498244564080492864;CustomerService.ownersIDGET;56519FD3AC181DB22018B47AF410892D;2954079880578335101;1498244563586312831;1498244564080449991;879bd494f152;1;1
$1;1498244566101136773;CustomerService.ownersGET;1A305D9F743B1ADEA5873D25560C16BE;2954079880578335106;1498244565259451659;1498244566101091273;879bd494f152;1;1
$1;1498244566668953817;CustomerService.ownersIDGET;1A305D9F743B1ADEA5873D25560C16BE;2954079880578335107;1498244566141632157;1498244566668911503;879bd494f152;1;1
$1;1498244568585715470;CustomerService.ownersGET;5F58D0B3002E725CEC120B33D1899BDC;2954079880578335112;1498244567743221066;1498244568585671547;879bd494f152;1;1
$1;1498244569138219679;CustomerService.ownersIDGET;5F58D0B3002E725CEC120B33D1899BDC;2954079880578335113;1498244568641288922;1498244569138180889;879bd494f152;1;1
$1;1498244571137298244;CustomerService.ownersGET;49161BB8527FFC01C3CAA6599A84FDC5;2954079880578335118;1498244570136411593;1498244571137253206;879bd494f152;1;1
$1;1498244571785063856;CustomerService.ownersIDGET;49161BB8527FFC01C3CAA6599A84FDC5;2954079880578335119;1498244571243913659;1498244571785021470;879bd494f152;1;1
$1;1498244572212609939;CustomerService.ownersIDpetsIDGET;49161BB8527FFC01C3CAA6599A84FDC5;2954079880578335120;1498244571801209080;1498244572212567846;879bd494f152;1;1
$1;1498244574123465033;CustomerService.ownersGET;295B5AF34C6459783764559C65C2982A;2954079880578335124;1498244573178518197;1498244574123418887;879bd494f152;1;1
$1;1498244574636985349;CustomerService.ownersIDGET;295B5AF34C6459783764559C65C2982A;2954079880578335125;1498244574140965361;1498244574636942844;879bd494f152;1;1
$1;1498244575078932118;CustomerService.ownersIDpetsIDGET;295B5AF34C6459783764559C65C2982A;2954079880578335126;1498244574667670772;1498244575078891433;879bd494f152;1;1
$1;1498244577059444744;CustomerService.ownersGET;B6361491877B0D561801B56269AB5766;2954079880578335130;1498244576161933593;1498244577059399579;879bd494f152;1;1
$1;1498244577636973199;CustomerService.ownersIDGET;B6361491877B0D561801B56269AB5766;2954079880578335131;1498244577138704896;1498244577636934573;879bd494f152;1;1
$1;1498244578183686001;CustomerService.ownersIDpetsIDGET;B6361491877B0D561801B56269AB5766;2954079880578335132;1498244577764521978;1498244578183642502;879bd494f152;1;1
$1;1498244580052256125;CustomerService.ownersGET;7209526B31CEE705E11582172B879203;2954079880578335136;1498244579160522554;1498244580052210355;879bd494f152;1;1
$1;1498244580660023762;CustomerService.ownersIDGET;7209526B31CEE705E11582172B879203;2954079880578335137;1498244580162069387;1498244580659979987;879bd494f152;1;1
$1;1498244581124547424;CustomerService.ownersIDpetsIDGET;7209526B31CEE705E11582172B879203;2954079880578335138;1498244580674764246;1498244581124502346;879bd494f152;1;1
$1;1498244583180330084;CustomerService.ownersGET;FB68FF31B9BB9B51BEB682DB7AA6DEF5;2954079880578335142;1498244582334891240;1498244583180285731;879bd494f152;1;1
$1;1498244583676813030;CustomerService.ownersIDpetsIDGET;FB68FF31B9BB9B51BEB682DB7AA6DEF5;2954079880578335144;1498244583259304981;1498244583676770924;879bd494f152;1;1
$1;1498244585785587389;CustomerService.ownersGET;DB94CE27C329E451FB28C499551B80CB;2954079880578335148;1498244584838408551;1498244585785538132;879bd494f152;1;1
$1;1498244586344909484;CustomerService.ownersIDGET;DB94CE27C329E451FB28C499551B80CB;2954079880578335149;1498244585847747425;1498244586344866559;879bd494f152;1;1
$1;1498244586858315168;CustomerService.ownersIDpetsIDGET;DB94CE27C329E451FB28C499551B80CB;2954079880578335150;1498244586447123730;1498244586858276323;879bd494f152;1;1
$1;1498244588820357597;CustomerService.ownersGET;88615F21668BC7543D46C255C42B72DE;2954079880578335154;1498244587972926180;1498244588820313772;879bd494f152;1;1
$1;1498244589355044182;CustomerService.ownersIDGET;88615F21668BC7543D46C255C42B72DE;2954079880578335155;1498244588828001268;1498244589355001666;879bd494f152;1;1
$1;1498244589867609344;CustomerService.ownersIDpetsIDGET;88615F21668BC7543D46C255C42B72DE;2954079880578335156;1498244589439343091;1498244589867560794;879bd494f152;1;1
$1;1498244591922091242;CustomerService.ownersGET;2B8BFC762FDE0C0C2FB671C773CF1AD3;2954079880578335160;1498244590968673079;1498244591922036500;879bd494f152;1;1
$1;1498244594144640773;CustomerService.ownersIDGET;2B8BFC762FDE0C0C2FB671C773CF1AD3;2954079880578335161;1498244592020746210;1498244594144594808;879bd494f152;1;1
$1;1498244595713795129;CustomerService.ownersIDpetsIDGET;2B8BFC762FDE0C0C2FB671C773CF1AD3;2954079880578335162;1498244594238908570;1498244595713749482;879bd494f152;1;1
$1;1498244597844993710;CustomerService.ownersGET;A080C03773E5D6DE6CC48D76A5AC440B;2954079880578335166;1498244596840341927;1498244597844940216;879bd494f152;1;1
$1;1498244598436420741;CustomerService.ownersIDGET;A080C03773E5D6DE6CC48D76A5AC440B;2954079880578335167;1498244597939604698;1498244598436377815;879bd494f152;1;1
$1;1498244599084554313;CustomerService.ownersIDpetsIDGET;A080C03773E5D6DE6CC48D76A5AC440B;2954079880578335168;1498244598537282691;1498244599084510297;879bd494f152;1;1
$1;1498244601181185761;CustomerService.ownersGET;2BE0EA54795DABE5BFA868E2C21AB573;2954079880578335172;1498244600232235162;1498244601181144680;879bd494f152;1;1
$1;1498244601739679147;CustomerService.ownersIDGET;2BE0EA54795DABE5BFA868E2C21AB573;2954079880578335173;1498244601239740353;1498244601739637538;879bd494f152;1;1
$1;1498244603887501686;CustomerService.ownersGET;9B38A5D4B9DD90F8CD5C6651924CCE84;2954079880578335178;1498244602938540139;1498244603887456450;879bd494f152;1;1
$1;1498244604478300440;CustomerService.ownersIDGET;9B38A5D4B9DD90F8CD5C6651924CCE84;2954079880578335179;1498244603972452018;1498244604478262673;879bd494f152;1;1
$1;1498244606573937370;CustomerService.ownersGET;BFD47167BFFA683103ECA692B31F6DEA;2954079880578335184;1498244605643490130;1498244606573894807;879bd494f152;1;1
$1;1498244607162811186;CustomerService.ownersIDGET;BFD47167BFFA683103ECA692B31F6DEA;2954079880578335185;1498244606660536139;1498244607162771474;879bd494f152;1;1
$1;1498244609482554507;CustomerService.ownersGET;FBC06EB3A2718311315C2DC2B6546FB9;2954079880578335190;1498244608533885335;1498244609482510599;879bd494f152;1;1
$1;1498244610042357680;CustomerService.ownersIDGET;FBC06EB3A2718311315C2DC2B6546FB9;2954079880578335191;1498244609541498267;1498244610042313584;879bd494f152;1;1
$1;1498244612102402398;CustomerService.ownersGET;E1CD6F2ECBF55FEC263E6E6AA5E56D8D;2954079880578335196;1498244611193315782;1498244612102356984;879bd494f152;1;1
$1;1498244612639102075;CustomerService.ownersIDGET;E1CD6F2ECBF55FEC263E6E6AA5E56D8D;2954079880578335197;1498244612142872661;1498244612639058141;879bd494f152;1;1
$1;1498244613369221845;CustomerService.ownersIDpetsIDGET;E1CD6F2ECBF55FEC263E6E6AA5E56D8D;2954079880578335198;1498244612716280047;1498244613369177412;879bd494f152;1;1
$1;1498244615295286865;CustomerService.ownersGET;26A6B34D737CFD80FB5ADF08797EDAA3;2954079880578335202;1498244614369528403;1498244615295243299;879bd494f152;1;1
$1;1498244615725014424;CustomerService.ownersIDpetsIDGET;26A6B34D737CFD80FB5ADF08797EDAA3;2954079880578335204;1498244615313449886;1498244615724973860;879bd494f152;1;1
$1;1498244617571103128;CustomerService.ownersGET;15684C5200A7EE5D0CB81E33B112CD1F;2954079880578335208;1498244616665024757;1498244617571060067;879bd494f152;1;1
$1;1498244618136251457;CustomerService.ownersIDGET;15684C5200A7EE5D0CB81E33B112CD1F;2954079880578335209;1498244617641978129;1498244618136206021;879bd494f152;1;1
$1;1498244618588248808;CustomerService.ownersIDpetsIDGET;15684C5200A7EE5D0CB81E33B112CD1F;2954079880578335210;1498244618180050677;1498244618588203700;879bd494f152;1;1
$1;1498244620838349927;CustomerService.ownersGET;E6666391F01445CC2AD87EFFBC1E006E;2954079880578335214;1498244619836761201;1498244620838305186;879bd494f152;1;1
$1;1498244621436976296;CustomerService.ownersIDGET;E6666391F01445CC2AD87EFFBC1E006E;2954079880578335215;1498244620938382953;1498244621436933592;879bd494f152;1;1
$1;1498244621960307428;CustomerService.ownersIDpetsIDGET;E6666391F01445CC2AD87EFFBC1E006E;2954079880578335216;1498244621548748826;1498244621960259261;879bd494f152;1;1
$1;1498244623987833422;CustomerService.ownersGET;42E9B51A3FB2FA79064A15AA3C2A06CB;2954079880578335220;1498244623083546297;1498244623987788311;879bd494f152;1;1
$1;1498244624542951484;CustomerService.ownersIDGET;42E9B51A3FB2FA79064A15AA3C2A06CB;2954079880578335221;1498244624055830799;1498244624542910034;879bd494f152;1;1
$1;1498244625050480704;CustomerService.ownersIDpetsIDGET;42E9B51A3FB2FA79064A15AA3C2A06CB;2954079880578335222;1498244624584928912;1498244625050436603;879bd494f152;1;1
$1;1498244626985692984;CustomerService.ownersGET;E7D467301ACF1FFA976A0085C7454533;2954079880578335226;1498244626036292026;1498244626985647794;879bd494f152;1;1
$1;1498244627496674188;CustomerService.ownersIDGET;E7D467301ACF1FFA976A0085C7454533;2954079880578335227;1498244626993492971;1498244627496619709;879bd494f152;1;1
$1;1498244627970794052;CustomerService.ownersIDpetsIDGET;E7D467301ACF1FFA976A0085C7454533;2954079880578335228;1498244627536434435;1498244627970749485;879bd494f152;1;1
$1;1498244629944055834;CustomerService.ownersGET;32404D0FED1C7BC96DB7CC9C84D9B8EC;2954079880578335232;1498244628984127719;1498244629944005925;879bd494f152;1;1
$1;1498244630444253476;CustomerService.ownersIDGET;32404D0FED1C7BC96DB7CC9C84D9B8EC;2954079880578335233;1498244629951610290;1498244630444205679;879bd494f152;1;1
$1;1498244630957759109;CustomerService.ownersIDpetsIDGET;32404D0FED1C7BC96DB7CC9C84D9B8EC;2954079880578335234;1498244630536522306;1498244630957718105;879bd494f152;1;1
$1;1498244633151283356;CustomerService.ownersGET;1E2C17D1A9AA86FE8E6D66217A446609;2954079880578335238;1498244632232875781;1498244633151236103;879bd494f152;1;1
$1;1498244633734079037;CustomerService.ownersIDGET;1E2C17D1A9AA86FE8E6D66217A446609;2954079880578335239;1498244633239279841;1498244633734036336;879bd494f152;1;1
$1;1498244634248867994;CustomerService.ownersIDpetsIDGET;1E2C17D1A9AA86FE8E6D66217A446609;2954079880578335240;1498244633836294480;1498244634248825094;879bd494f152;1;1
$1;1498244636146055494;CustomerService.ownersGET;939C16197F7A6666107107841CCEA9F1;2954079880578335244;1498244635232075738;1498244636146012134;879bd494f152;1;1
$1;1498244636650573937;CustomerService.ownersIDGET;939C16197F7A6666107107841CCEA9F1;2954079880578335245;1498244636154295943;1498244636650472601;879bd494f152;1;1
$1;1498244637084143496;CustomerService.ownersIDpetsIDGET;939C16197F7A6666107107841CCEA9F1;2954079880578335246;1498244636672582643;1498244637084096226;879bd494f152;1;1
$1;1498244639242022307;CustomerService.ownersGET;E8BA21CB888DA3C91ECC7195608925E8;2954079880578335250;1498244638333115424;1498244639241962003;879bd494f152;1;1
$1;1498244639751773701;CustomerService.ownersIDGET;E8BA21CB888DA3C91ECC7195608925E8;2954079880578335251;1498244639253496786;1498244639751726690;879bd494f152;1;1
$1;1498244641810960201;CustomerService.ownersGET;23C5CF325FA5B5D1C892E163E7A760E5;2954079880578335256;1498244640836174766;1498244641810915488;879bd494f152;1;1
$1;1498244642338884178;CustomerService.ownersIDGET;23C5CF325FA5B5D1C892E163E7A760E5;2954079880578335257;1498244641820166971;1498244642338840463;879bd494f152;1;1
$1;1498244644536952662;CustomerService.ownersGET;5E48A3591C069FF8046DF403BA2B6A34;2954079880578335262;1498244643536761424;1498244644536908238;879bd494f152;1;1
$1;1498244646640115998;CustomerService.ownersGET;2112C4989ACC50D16465603C9A6A9E3E;2954079880578335268;1498244645737746448;1498244646640071721;879bd494f152;1;1
$1;1498244647242004148;CustomerService.ownersIDGET;2112C4989ACC50D16465603C9A6A9E3E;2954079880578335269;1498244646744965844;1498244647241960951;879bd494f152;1;1
$1;1498244649392936460;CustomerService.ownersGET;2BFF2DB83D4D0899A22DD592D841FA67;2954079880578335274;1498244648441137649;1498244649392891779;879bd494f152;1;1
$1;1498244649895957509;CustomerService.ownersIDGET;2BFF2DB83D4D0899A22DD592D841FA67;2954079880578335275;1498244649402111231;1498244649895912751;879bd494f152;1;1
$1;1498244650360900164;CustomerService.ownersIDpetsIDGET;2BFF2DB83D4D0899A22DD592D841FA67;2954079880578335276;1498244649948522228;1498244650360857464;879bd494f152;1;1
$1;1498244652585863948;CustomerService.ownersGET;46CBB352FE9DAAA040BE661266214C09;2954079880578335280;1498244651646512069;1498244652585813675;879bd494f152;1;1
$1;1498244653149032145;CustomerService.ownersIDGET;46CBB352FE9DAAA040BE661266214C09;2954079880578335281;1498244652637830280;1498244653148970732;879bd494f152;1;1
$1;1498244653564132000;CustomerService.ownersIDpetsIDGET;46CBB352FE9DAAA040BE661266214C09;2954079880578335282;1498244653162606077;1498244653564086392;879bd494f152;1;1
$1;1498244655795166480;CustomerService.ownersGET;204B76A5D289A2A3BF17022F535DC211;2954079880578335286;1498244654736296385;1498244655795119860;879bd494f152;1;1
$1;1498244656379676345;CustomerService.ownersIDGET;204B76A5D289A2A3BF17022F535DC211;2954079880578335287;1498244655838373023;1498244656379617960;879bd494f152;1;1
$1;1498244656881412454;CustomerService.ownersIDpetsIDGET;204B76A5D289A2A3BF17022F535DC211;2954079880578335288;1498244656448311889;1498244656881365524;879bd494f152;1;1
$1;1498244658987511646;CustomerService.ownersGET;8B32799EEB683D1691E478D1BB386DDB;2954079880578335292;1498244657944718860;1498244658987467193;879bd494f152;1;1
$1;1498244659540071021;CustomerService.ownersIDGET;8B32799EEB683D1691E478D1BB386DDB;2954079880578335293;1498244659041679746;1498244659540023698;879bd494f152;1;1
$1;1498244660070434756;CustomerService.ownersIDpetsIDGET;8B32799EEB683D1691E478D1BB386DDB;2954079880578335294;1498244659636450855;1498244660070385952;879bd494f152;1;1
$1;1498244662155171204;CustomerService.ownersGET;13714B46F8CC776771047CB6041A074A;2954079880578335298;1498244661159302246;1498244662155117420;879bd494f152;1;1
$1;1498244662738158536;CustomerService.ownersIDGET;13714B46F8CC776771047CB6041A074A;2954079880578335299;1498244662238819182;1498244662737704654;879bd494f152;1;1
$1;1498244663191881449;CustomerService.ownersIDpetsIDGET;13714B46F8CC776771047CB6041A074A;2954079880578335300;1498244662761189639;1498244663190961726;879bd494f152;1;1
$1;1498244665245163850;CustomerService.ownersGET;BDEB6337EF4AD5B014081A6A54479C4F;2954079880578335304;1498244664338490637;1498244665245105072;879bd494f152;1;1
$1;1498244665779437536;CustomerService.ownersIDGET;BDEB6337EF4AD5B014081A6A54479C4F;2954079880578335305;1498244665266843216;1498244665779385210;879bd494f152;1;1
$1;1498244666368535969;CustomerService.ownersIDpetsIDGET;BDEB6337EF4AD5B014081A6A54479C4F;2954079880578335306;1498244665876992912;1498244666368492922;879bd494f152;1;1
$1;1498244668336999608;CustomerService.ownersGET;0BDB489C284493EF67DA6C0BAFAAE17B;2954079880578335310;1498244667356749799;1498244668336956041;879bd494f152;1;1
$1;1498244668954409337;CustomerService.ownersIDGET;0BDB489C284493EF67DA6C0BAFAAE17B;2954079880578335311;1498244668440566600;1498244668954364781;879bd494f152;1;1
$1;1498244669469786343;CustomerService.ownersIDpetsIDGET;0BDB489C284493EF67DA6C0BAFAAE17B;2954079880578335312;1498244669036272765;1498244669469746224;879bd494f152;1;1
$1;1498244671549489025;CustomerService.ownersGET;467BD3417575719BDC0C1F9BBD820532;2954079880578335316;1498244670564310834;1498244671549446226;879bd494f152;1;1
$1;1498244672062723942;CustomerService.ownersIDGET;467BD3417575719BDC0C1F9BBD820532;2954079880578335317;1498244671559438833;1498244672062683701;879bd494f152;1;1
$1;1498244672520829560;CustomerService.ownersIDpetsIDGET;467BD3417575719BDC0C1F9BBD820532;2954079880578335318;1498244672101360750;1498244672520764893;879bd494f152;1;1
$1;1498244674539616417;CustomerService.ownersGET;77BE00F5E45B9D6FBC2B70B291FB40B0;2954079880578335322;1498244673622777672;1498244674539571229;879bd494f152;1;1
$1;1498244674978369158;CustomerService.ownersIDpetsIDGET;77BE00F5E45B9D6FBC2B70B291FB40B0;2954079880578335324;1498244674555937214;1498244674978326869;879bd494f152;1;1
$1;1498244677081547703;CustomerService.ownersGET;939026675F1654A70C9AEF541EBB0ED1;2954079880578335328;1498244676130265542;1498244677081496269;879bd494f152;1;1
$1;1498244677584016906;CustomerService.ownersIDGET;939026675F1654A70C9AEF541EBB0ED1;2954079880578335329;1498244677088592515;1498244677583915799;879bd494f152;1;1
$1;1498244679776262001;CustomerService.ownersGET;4D064A85083DC068748CF85010EC99E8;2954079880578335334;1498244678738093758;1498244679776219292;879bd494f152;1;1
$1;1498244680332450734;CustomerService.ownersIDGET;4D064A85083DC068748CF85010EC99E8;2954079880578335335;1498244679837664629;1498244680332411608;879bd494f152;1;1
$1;1498244682560642387;CustomerService.ownersGET;7C43F7D1702F8282E59BB4CDD981FEC7;2954079880578335340;1498244681649091515;1498244682560599671;879bd494f152;1;1
$1;1498244683148631530;CustomerService.ownersIDGET;7C43F7D1702F8282E59BB4CDD981FEC7;2954079880578335341;1498244682651058546;1498244683148589860;879bd494f152;1;1
$1;1498244685096265921;CustomerService.ownersGET;5E9AC17A5428E90831C2EE4E30C6736C;2954079880578335346;1498244684171602935;1498244685096208972;879bd494f152;1;1
$1;1498244685603974073;CustomerService.ownersIDGET;5E9AC17A5428E90831C2EE4E30C6736C;2954079880578335347;1498244685103167934;1498244685603928316;879bd494f152;1;1
$1;1498244687651942967;CustomerService.ownersGET;41A1ED6793C3B0C44066FD3782C7C8FE;2954079880578335352;1498244686733897097;1498244687651883766;879bd494f152;1;1
$1;1498244688162755414;CustomerService.ownersIDGET;41A1ED6793C3B0C44066FD3782C7C8FE;2954079880578335353;1498244687659343859;1498244688162720427;879bd494f152;1;1
$1;1498244688654052327;CustomerService.ownersIDpetsIDGET;41A1ED6793C3B0C44066FD3782C7C8FE;2954079880578335354;1498244688237338244;1498244688654012372;879bd494f152;1;1
$1;1498244690650698674;CustomerService.ownersGET;989FCDCD3D67A7F1CB641A34C02B9CC6;2954079880578335358;1498244689738554614;1498244690650654019;879bd494f152;1;1
$1;1498244691165962522;CustomerService.ownersIDGET;989FCDCD3D67A7F1CB641A34C02B9CC6;2954079880578335359;1498244690659776768;1498244691165922082;879bd494f152;1;1
$1;1498244691591238252;CustomerService.ownersIDpetsIDGET;989FCDCD3D67A7F1CB641A34C02B9CC6;2954079880578335360;1498244691181709723;1498244691591200627;879bd494f152;1;1
$1;1498244693739687764;CustomerService.ownersGET;BC27103B5A975DE0EF639064696E6C2E;2954079880578335364;1498244692736612395;1498244693739645761;879bd494f152;1;1
$1;1498244694278475815;CustomerService.ownersIDGET;BC27103B5A975DE0EF639064696E6C2E;2954079880578335365;1498244693746676368;1498244694278433932;879bd494f152;1;1
$1;1498244694708891112;CustomerService.ownersIDpetsIDGET;BC27103B5A975DE0EF639064696E6C2E;2954079880578335366;1498244694293979788;1498244694708847766;879bd494f152;1;1
$1;1498244696659043122;CustomerService.ownersGET;4BFF77A5C67CFF042384E46FE4205D3E;2954079880578335370;1498244695734885580;1498244696659000647;879bd494f152;1;1
$1;1498244697173007231;CustomerService.ownersIDGET;4BFF77A5C67CFF042384E46FE4205D3E;2954079880578335371;1498244696667119334;1498244697172962551;879bd494f152;1;1
$1;1498244697613113406;CustomerService.ownersIDpetsIDGET;4BFF77A5C67CFF042384E46FE4205D3E;2954079880578335372;1498244697198007077;1498244697613071704;879bd494f152;1;1
$1;1498244699572621156;CustomerService.ownersGET;FC6E1F9B157907AD007C1F2042B07B46;2954079880578335376;1498244698654334968;1498244699572576739;879bd494f152;1;1
$1;1498244700312047356;CustomerService.ownersIDGET;FC6E1F9B157907AD007C1F2042B07B46;2954079880578335377;1498244699638792121;1498244700312006742;879bd494f152;1;1
$1;1498244700763379214;CustomerService.ownersIDpetsIDGET;FC6E1F9B157907AD007C1F2042B07B46;2954079880578335378;1498244700343620899;1498244700763333813;879bd494f152;1;1
$1;1498244702588767898;CustomerService.ownersGET;7F3CF0AD5841F132CB0BFC057DDCB597;2954079880578335382;1498244701649867456;1498244702588724117;879bd494f152;1;1
$1;1498244703067915485;CustomerService.ownersIDpetsIDGET;7F3CF0AD5841F132CB0BFC057DDCB597;2954079880578335384;1498244702648148303;1498244703067873082;879bd494f152;1;1
$1;1498244705124987881;CustomerService.ownersGET;DB33F15B79AF183FDC72264A1141B653;2954079880578335388;1498244704266372354;1498244705124946532;879bd494f152;1;1
$1;1498244705666341985;CustomerService.ownersIDGET;DB33F15B79AF183FDC72264A1141B653;2954079880578335389;1498244705137725493;1498244705666296447;879bd494f152;1;1
$1;1498244706157521537;CustomerService.ownersIDpetsIDGET;DB33F15B79AF183FDC72264A1141B653;2954079880578335390;1498244705738368220;1498244706157484506;879bd494f152;1;1
$1;1498244708273021088;CustomerService.ownersGET;64F40595DD6EDA776146193E5187FC6B;2954079880578335394;1498244707336236239;1498244708272980264;879bd494f152;1;1
$1;1498244708772466896;CustomerService.ownersIDGET;64F40595DD6EDA776146193E5187FC6B;2954079880578335395;1498244708279746153;1498244708772430841;879bd494f152;1;1
$1;1498244709205221647;CustomerService.ownersIDpetsIDGET;64F40595DD6EDA776146193E5187FC6B;2954079880578335396;1498244708785713156;1498244709205181440;879bd494f152;1;1
$1;1498244711312652204;CustomerService.ownersGET;33D375C0BBDD0BE7CB951A0B10692419;2954079880578335400;1498244710354964896;1498244711312605139;879bd494f152;1;1
$1;1498244711813518560;CustomerService.ownersIDGET;33D375C0BBDD0BE7CB951A0B10692419;2954079880578335401;1498244711320090484;1498244711813477210;879bd494f152;1;1
$1;1498244712258860222;CustomerService.ownersIDpetsIDGET;33D375C0BBDD0BE7CB951A0B10692419;2954079880578335402;1498244711837795735;1498244712258823500;879bd494f152;1;1
$1;1498244714408362457;CustomerService.ownersGET;5002AD1FA35679858C2CDE95149714DB;2954079880578335406;1498244713436675774;1498244714408322205;879bd494f152;1;1
$1;1498244714919732185;CustomerService.ownersIDGET;5002AD1FA35679858C2CDE95149714DB;2954079880578335407;1498244714416719758;1498244714919411078;879bd494f152;1;1
$1;1498244717121846300;CustomerService.ownersGET;838E3839DFD4B3A2E2D13FD202C08234;2954079880578335412;1498244716138187865;1498244717121803534;879bd494f152;1;1
$1;1498244717642891996;CustomerService.ownersIDGET;838E3839DFD4B3A2E2D13FD202C08234;2954079880578335413;1498244717143341253;1498244717642852087;879bd494f152;1;1
$1;1498244719932539243;CustomerService.ownersGET;0A01D2DCC96623B24B3FA32094B22257;2954079880578335418;1498244718736246932;1498244719932496344;879bd494f152;1;1
$1;1498244720579341242;CustomerService.ownersIDGET;0A01D2DCC96623B24B3FA32094B22257;2954079880578335419;1498244720059953812;1498244720579290952;879bd494f152;1;1
$1;1498244722632564853;CustomerService.ownersGET;7B2BB65569F8638C8B895ACA5BFAA3FA;2954079880578335424;1498244721636494675;1498244722632523399;879bd494f152;1;1
$1;1498244723159808839;CustomerService.ownersIDGET;7B2BB65569F8638C8B895ACA5BFAA3FA;2954079880578335425;1498244722640110473;1498244723159763744;879bd494f152;1;1
$1;1498244725234800544;CustomerService.ownersGET;63B2C4E5F173AECD10D6548564C02E18;2954079880578335430;1498244724341097684;1498244725234736882;879bd494f152;1;1
$1;1498244725758135747;CustomerService.ownersIDGET;63B2C4E5F173AECD10D6548564C02E18;2954079880578335431;1498244725242924440;1498244725758093189;879bd494f152;1;1
$1;1498244726306715781;CustomerService.ownersIDpetsIDGET;63B2C4E5F173AECD10D6548564C02E18;2954079880578335432;1498244725837431065;1498244726306672786;879bd494f152;1;1
$1;1498244728258632691;CustomerService.ownersGET;2A6A6EF69689B28BDC1F86F3055D7E73;2954079880578335436;1498244727353011261;1498244728258589142;879bd494f152;1;1
$1;1498244728760526046;CustomerService.ownersIDGET;2A6A6EF69689B28BDC1F86F3055D7E73;2954079880578335437;1498244728265245046;1498244728760482047;879bd494f152;1;1
$1;1498244729205753086;CustomerService.ownersIDpetsIDGET;2A6A6EF69689B28BDC1F86F3055D7E73;2954079880578335438;1498244728775483093;1498244729205713365;879bd494f152;1;1
$1;1498244731310734580;CustomerService.ownersGET;9C38B122BDF6ABB5957538EF97EDB3AA;2954079880578335442;1498244730364780333;1498244731310693520;879bd494f152;1;1
$1;1498244731765193923;CustomerService.ownersIDpetsIDGET;9C38B122BDF6ABB5957538EF97EDB3AA;2954079880578335444;1498244731346412446;1498244731765153481;879bd494f152;1;1
$1;1498244733943456240;CustomerService.ownersGET;2E8220226605ED3162A19DD0E39F8B43;2954079880578335448;1498244732975674169;1498244733943418715;879bd494f152;1;1
$1;1498244734516485262;CustomerService.ownersIDGET;2E8220226605ED3162A19DD0E39F8B43;2954079880578335449;1498244733954461971;1498244734516443056;879bd494f152;1;1
$1;1498244734946681046;CustomerService.ownersIDpetsIDGET;2E8220226605ED3162A19DD0E39F8B43;2954079880578335450;1498244734537243099;1498244734946641209;879bd494f152;1;1
$1;1498244736979793645;CustomerService.ownersGET;79E09B53C23537B0CA535F33575F9D98;2954079880578335454;1498244735949076020;1498244736979754193;879bd494f152;1;1
$1;1498244737488232389;CustomerService.ownersIDGET;79E09B53C23537B0CA535F33575F9D98;2954079880578335455;1498244736987459758;1498244737488192252;879bd494f152;1;1
$1;1498244737952754270;CustomerService.ownersIDpetsIDGET;79E09B53C23537B0CA535F33575F9D98;2954079880578335456;1498244737536117304;1498244737952714051;879bd494f152;1;1
$1;1498244739891171217;CustomerService.ownersGET;CB961CEBB7F771B584DC0B14E0122E3F;2954079880578335460;1498244738987468668;1498244739891123244;879bd494f152;1;1
$1;1498244740456559986;CustomerService.ownersIDGET;CB961CEBB7F771B584DC0B14E0122E3F;2954079880578335461;1498244739936296469;1498244740456523491;879bd494f152;1;1
$1;1498244740948777720;CustomerService.ownersIDpetsIDGET;CB961CEBB7F771B584DC0B14E0122E3F;2954079880578335462;1498244740536479372;1498244740948741688;879bd494f152;1;1
$1;1498244743042888380;CustomerService.ownersGET;CAD23FA2EE867A0ED7E0D607A2AD8F23;2954079880578335466;1498244742137377631;1498244743042846849;879bd494f152;1;1
$1;1498244743634605269;CustomerService.ownersIDGET;CAD23FA2EE867A0ED7E0D607A2AD8F23;2954079880578335467;1498244743139035139;1498244743634564721;879bd494f152;1;1
$1;1498244744169009785;CustomerService.ownersIDpetsIDGET;CAD23FA2EE867A0ED7E0D607A2AD8F23;2954079880578335468;1498244743736764924;1498244744168968081;879bd494f152;1;1
$1;1498244746342802401;CustomerService.ownersGET;AF2E6852FE0F7FFA154ECEC08A2DA6FA;2954079880578335472;1498244745338555384;1498244746342759343;879bd494f152;1;1
$1;1498244746962730545;CustomerService.ownersIDGET;AF2E6852FE0F7FFA154ECEC08A2DA6FA;2954079880578335473;1498244746438283228;1498244746962688021;879bd494f152;1;1
$1;1498244747391686307;CustomerService.ownersIDpetsIDGET;AF2E6852FE0F7FFA154ECEC08A2DA6FA;2954079880578335474;1498244746974492156;1498244747391644834;879bd494f152;1;1
$1;1498244749400292493;CustomerService.ownersGET;6E7A486795898600ED8BB39FB9899CA3;2954079880578335478;1498244748536250490;1498244749400252089;879bd494f152;1;1
$1;1498244749902573816;CustomerService.ownersIDGET;6E7A486795898600ED8BB39FB9899CA3;2954079880578335479;1498244749407430008;1498244749902533171;879bd494f152;1;1
$1;1498244750325819975;CustomerService.ownersIDpetsIDGET;6E7A486795898600ED8BB39FB9899CA3;2954079880578335480;1498244749914217123;1498244750325783330;879bd494f152;1;1
